"insee","id_sdis","id_gestion","ref_terr","type_pei","diam_pei","diam_cana","date_mes","situation","press_stat","press_dyn","debit","date_ct","deci","prec","x","y","lon","lat"
"74242","80513","GRAND ANNECY","SJ105","PI","100","100","1965-01-01","ROUTE DU CENTRE","5.2","3.7","60","2021-04-27","OUI","01","945398.23","6530742.27","6.16201","45.83210"
"74242","67253","GRAND ANNECY","SJ106","PI","100","100","2008-01-01","ROUTE DE L EGLISE","4.8","3.2","60","2023-04-11","OUI","01","945343.70","6530721.29","6.16130","45.83193"
"74242","82050","GRAND ANNECY","SJ107","PI","100","100","1965-01-01","ALLEE DES PEUPLIERS","4.9","3.2","60","2023-04-11","OUI","01","945254.54","6530756.82","6.16017","45.83228"
"74242","79645","GRAND ANNECY","SJ108","PI","100","100",NULL,"CHEMIN DES MOULINS","8.3","1","53","2023-04-11","OUI","01","945134.66","6530610.55","6.15855","45.83101"
"74242","67340","GRAND ANNECY","SJ11","PI","100",NULL,"1965-01-01","ROUTE DE LORNARD","10.5","3.2","60","2024-07-31","OUI","01","944223.90","6529901.87","6.14646","45.82496"
"74242","67254","GRAND ANNECY","SJ110","PI","100","100","1995-01-01","IMPASSE DE LA TOURNETTE","5.6","2.4","60","2023-04-11","OUI","01","945243.60","6530438.11","6.15986","45.82942"
"74242","67255","GRAND ANNECY","SJ111","PI","100","100","1965-01-01","CHEMIN DES MOULINS","8.7","7.4","60","2023-04-11","OUI","01","945042.49","6530454.77","6.15728","45.82964"
"74242","83033","GRAND ANNECY","SJ112","PI","100","125",NULL,"ROUTE DE MONNETIER","8.3","7.5","60","2023-04-11","OUI","01","945077.50","6530345.84","6.15768","45.82865"
"74242","67199","GRAND ANNECY","SJ113","PI","100","100","1970-01-01","CHEMIN DES MOULINS","7.7","6.7","60","2023-04-13","OUI","01","944859.89","6530201.73","6.15480","45.82743"
"74242","81994","GRAND ANNECY","SJ115","PI","100","125",NULL,"ROUTE DE MONNETIER","7.1","6.2","60","2023-04-13","OUI","01","944824.82","6530121.54","6.15431","45.82672"
"74242","80515","GRAND ANNECY","SJ116","PI","100",NULL,"1965-01-01","ROUTE DES BOURALES","8","6.6","60","2023-04-11","OUI","01","945060.23","6530174.35","6.15737","45.82711"
"74242","80514","GRAND ANNECY","SJ117","PI","100",NULL,"1975-01-01","IMPASSE DES MOLARDS","7.8","6.1","60","2016-03-21","OUI","01","945252.10","6530267.51","6.15988","45.82788"
"74242","67201","GRAND ANNECY","SJ118","PI","100",NULL,"1965-01-01","ROUTE DES BOURALES","8.1","5.9","60","2023-04-11","OUI","01","945326.54","6530179.13","6.16080","45.82706"
"74242","67202","GRAND ANNECY","SJ119","PI","100","100","1990-01-01","IMPASSE DES COLVERTS","8.1","6.1","60","2023-04-11","OUI","05","945406.98","6530236.57","6.16186","45.82754"
"74242","67341","GRAND ANNECY","SJ12","PI","100","100","1995-01-01","CLOS DES PERVENCHES","10.2","3","60","2024-07-31","OUI","01","944206.22","6529973.72","6.14627","45.82561"
"74242","67203","GRAND ANNECY","SJ120","PI","100",NULL,"1965-01-01","IMPASSE DES BOURALES","5.1","1","46","2023-04-14","OUI","05","945319.05","6529911.64","6.16056","45.82465"
"74242","67204","GRAND ANNECY","SJ121","PI","100",NULL,"1965-01-01","IMPASSE DES BOURALES","5.2","1.1","60","2023-04-14","OUI","01","945291.16","6530002.27","6.16025","45.82548"
"74242","79575","GRAND ANNECY","SJ122","PI","100","100","1990-01-01","IMPASSE DES CHENES","4.9","1","48","2023-04-14","OUI","05","945171.31","6529948.78","6.15868","45.82504"
"74242","81922","GRAND ANNECY","SJ123","PI","65",NULL,"1965-01-01","IMPASSE DE LA CHESNAIE","6.1","1","35","2023-04-14","OUI","01","944918.11","6529980.80","6.15544","45.82542"
"74242","66928","GRAND ANNECY","SJ124","PI","65",NULL,"1965-01-01","IMPASSE DE CHARVA","6.8","1","42","2021-04-21","OUI","01","944757.97","6529993.42","6.15338","45.82559"
"74242","80800","GRAND ANNECY","SJ125","PI","100","100",NULL,"ROUTE DE MONNETIER","6.7","5.8","60","2023-04-05","OUI","01","944616.56","6530010.46","6.15157","45.82579"
"74242","66929","GRAND ANNECY","SJ126","PI","100","100","1950-01-01","ROUTE D ENTREDOZON","5.5","4.9","60","2023-04-05","OUI","01","944534.55","6529707.07","6.15036","45.82309"
"74242","66930","GRAND ANNECY","SJ127","PI","100","125","2015-11-02","ROUTE D ENTREDOZON","4.7","3.8","60","2023-04-05","OUI","01","944377.67","6529528.86","6.14825","45.82155"
"74242","80516","GRAND ANNECY","SJ128","PI","100","100","1975-01-01","IMPASSE DES NOYERS","1.5","1","52","2023-04-05","OUI","01","944719.11","6529594.11","6.15268","45.82201"
"74242","79644","GRAND ANNECY","SJ129","PI","100","125","2015-11-02","ROUTE D ENTREDOZON","4.5","3.5","60","2023-04-05","OUI","01","944354.06","6529359.44","6.14786","45.82003"
"74242","66931","GRAND ANNECY","SJ129BIS","PI","100","125","1950-01-01","ROUTE D ENTREDOZON","3.3","2.3","60","2023-04-05","OUI","01","944299.48","6529118.54","6.14703","45.81788"
"74242","66932","GRAND ANNECY","SJ129TER","PI","100","100","2006-06-01","ROUTE DE CHEZ CUBLIER","5.7","2.3","60","2023-04-05","OUI","01","944105.33","6528640.84","6.14429","45.81365"
"74242","67342","GRAND ANNECY","SJ13","PI","100",NULL,"1965-01-01","ROUTE DE LORNARD","4.9","2.1","60","2024-07-31","OUI","01","944333.27","6529961.42","6.14790","45.82545"
"74242","80517","GRAND ANNECY","SJ130","PI","100","100","1950-01-01","PASSAGE DU LAVOIR","6.8","3.5","60","2023-04-05","OUI","01","943997.79","6528218.51","6.14269","45.80989"
"74242","66933","GRAND ANNECY","SJ131","PI","100","100","1950-01-01","ROUTE D ENTREDOZON","4.4","3","60","2016-03-22","OUI","05","943897.99","6528403.55","6.14150","45.81159"
"74242","81923","GRAND ANNECY","SJ132","PI","100","100","1950-01-01","ROUTE D ENTREDOZON","4.8","2.1","60","2023-04-05","OUI","05","943813.09","6528275.33","6.14034","45.81047"
"74242","81993","GRAND ANNECY","SJ133","PI","100","100","1950-01-01","ROUTE D ENTREDOZON","2.8","1.7","60","2023-04-05","OUI","01","943796.28","6528096.09","6.14003","45.80886"
"74242","67195","GRAND ANNECY","SJ134","PI","100","100","1950-01-01","ROUTE DU VILLAGE","6","2.2","60","2023-04-05","OUI","01","943995.82","6528133.51","6.14262","45.80913"
"74242","67196","GRAND ANNECY","SJ135","PI","65","60","1950-01-01","ROUTE DU VILLAGE","6.3","1","28","2024-08-05","OUI","01","944139.72","6527846.13","6.14432","45.80649"
"74242","67205","GRAND ANNECY","SJ136","PI","65","60",NULL,"IMPASSE DES TERREAUX","5.7","1","12","2023-04-05","OUI","01","944873.59","6527718.12","6.15370","45.80508"
"74242","80799","GRAND ANNECY","SJ137","PI","65",NULL,"1965-01-01","IMPASSE DES TERREAUX","5.8","1","12","2023-04-05","OUI","01","944897.86","6528089.24","6.15420","45.80841"
"74242","81995","GRAND ANNECY","SJ138","PI","65",NULL,"1965-01-01","IMPASSE DES TERREAUX","9.9","1","17","2023-04-05","OUI","05","944917.00","6528672.58","6.15475","45.81365"
"74242","79576","GRAND ANNECY","SJ139","PI","100","100","1965-01-01","ROUTE DU DOUCET","8.5","3.9","60","2023-04-13","OUI","01","945553.80","6530127.61","6.16369","45.82651"
"74242","67206","GRAND ANNECY","SJ139BIS","PI","100","125","2017-05-23","IMPASSE DU BOUCHET","10.9","6.5","60","2023-04-13","OUI","01","945637.70","6529563.73","6.16448","45.82141"
"74242","82059","GRAND ANNECY","SJ14","PI","100","60","1965-01-01","ROUTE DE CHEZ BESSON","6.2","2.4","60","2024-07-31","OUI","01","944377.18","6530146.44","6.14856","45.82710"
"74242","67207","GRAND ANNECY","SJ140","PI","100","125","2017-05-23","IMPASSE DU BOUCHET","6","3.5","60","2023-04-13","OUI","01","945711.40","6529149.87","6.16522","45.81766"
"74242","67208","GRAND ANNECY","SJ141","PI","100",NULL,NULL,"ROUTE DE LA MAGNE","5.3","1","26","2023-04-18","OUI","01","945798.65","6528168.01","6.16583","45.80879"
"74242","67209","GRAND ANNECY","SJ142","PI","40","40",NULL,"CHEMIN DE CHANTEGRILLET","5.5","0","0","2011-03-21","OUI","01","946079.13","6528592.84","6.16966","45.81251"
"74242","80479","GRAND ANNECY","SJ143","PI","65",NULL,"1965-01-01","ROUTE DE LA MAGNE","5.6","1.5","60","2023-04-17","OUI","01","945897.45","6528658.87","6.16736","45.81317"
"74242","67210","GRAND ANNECY","SJ144","PI","65",NULL,NULL,"ROUTE DE LA MAGNE","6.9","1","23","2023-04-17","OUI","05","946201.07","6529001.88","6.17144","45.81615"
"74242","67461","GRAND ANNECY","SJ146","PI","65",NULL,NULL,"IMPASSE DES ROSIERES","5.3","1","15","2023-04-17","OUI","05","946444.80","6529257.16","6.17471","45.81836"
"74242","67460","GRAND ANNECY","SJ147","PI","65",NULL,NULL,"ROUTE DE LA MAGNE","4.7","1","13","2023-04-17","OUI","01","946283.56","6529265.73","6.17264","45.81849"
"74242","6281334","GRAND ANNECY","SJ147BIS","PI","100","125","2015-03-20","ROUTE DE LA MAGNE","3.1","2.8","60","2021-04-19","OUI","01","946014.78","6529651.64","6.16938","45.82206"
"74242","67462","GRAND ANNECY","SJ148","PI","100","125",NULL,"ROUTE DE LA MAGNE","3.6","3","60","2023-04-17","OUI","01","946094.56","6529812.25","6.17049","45.82348"
"74242","6281333","GRAND ANNECY","SJ148BIS","PI","100","125","2014-09-15","IMPASSE DU CONIS","4.2","3","60","2023-04-17","OUI","01","946363.48","6529762.77","6.17393","45.82294"
"74242","80512","GRAND ANNECY","SJ149","PI","100",NULL,"1990-01-01","IMPASSE ANEMONE","3.9","1.3","60","2023-04-17","OUI","01","946427.21","6529746.55","6.17474","45.82277"
"74242","82120","GRAND ANNECY","SJ150","PI","100",NULL,"1990-01-01","IMPASSE DU CONIS","3.6","1","38","2023-04-17","OUI","01","946481.60","6529659.11","6.17539","45.82196"
"74242","6281746","GRAND ANNECY","SJ152","PI","65",NULL,"1965-01-01","LES PRES CONIS","3.9","1","28","2023-04-17","OUI","01","946608.68","6529635.21","6.17702","45.82170"
"74242","67518","GRAND ANNECY","SJ153","PI","65",NULL,"2021-05-31","IMPASSE DU CONIS","1.8","1","14","2023-04-17","OUI","01","946755.47","6529295.15","6.17873","45.81859"
"74242","67519","GRAND ANNECY","SJ154","PI","100",NULL,NULL,"CHEMIN DU BULOZ","5.8","1","35","2023-04-18","OUI","01","946582.41","6529792.52","6.17676","45.82312"
"74242","80482","GRAND ANNECY","SJ154BIS","PI","80","80",NULL,"CHEMIN DU BULOZ","5.6","1","32","2023-04-18","OUI","01","946677.06","6529736.85","6.17795","45.82259"
"74242","82129","GRAND ANNECY","SJ156","PI","65",NULL,NULL,"ALLEE DES VIGNES DU BULOZ","7","2.7","60","2023-04-18","OUI","01","946529.01","6530032.48","6.17620","45.82530"
"74242","6281824","GRAND ANNECY","SJ157","PI","100","125","2016-05-01","ROUTE DE BORDON","8.3","3.7","60","2023-04-18","OUI","01","947082.51","6530014.52","6.18331","45.82494"
"74242","80481","GRAND ANNECY","SJ158","PI","100","125","2016-05-01","ROUTE DE BORDON","8.3","3.5","60","2023-04-18","OUI","01","947201.51","6529940.77","6.18480","45.82423"
"74242","67520","GRAND ANNECY","SJ159","PI","100",NULL,"1965-01-01","ROUTE DES CHAMPS FLEURIS","6.3","4.1","60","2023-04-18","OUI","01","946982.90","6529592.79","6.18181","45.82118"
"74242","80801","GRAND ANNECY","SJ16","PI","100","100","1965-01-01","ROUTE DE LORNARD","6.5","4.2","60","2024-07-31","OUI","01","944561.85","6530370.28","6.15105","45.82905"
"74242","67521","GRAND ANNECY","SJ160","PI","100","125","1970-01-01","IMPASSE DES CHAMPS FLEURIS","9.4","4.1","60","2024-07-31","OUI","01","947151.31","6530290.52","6.18434","45.82740"
"74242","67522","GRAND ANNECY","SJ161","PI","100",NULL,NULL,"ROUTE DE BORDON","9","6.2","60","2023-04-13","OUI","01","946551.57","6530178.80","6.17656","45.82661"
"74242","78830","GRAND ANNECY","SJ161BIS","PI","100","100","2006-04-01","CHEMIN DU BULOZ","7.8","5.7","60","2023-04-18","OUI","01","946589.41","6530071.06","6.17699","45.82563"
"74242","67523","GRAND ANNECY","SJ162","PI","100","125",NULL,"ROUTE DES GRANDS CHAMPS","8","6.1","60","2023-04-13","OUI","01","946176.12","6530329.85","6.17181","45.82811"
"74242","78831","GRAND ANNECY","SJ162BIS","PI","100","125",NULL,"ROUTE DE BORDON","8.9","7.9","60","2023-04-13","OUI","01","946222.68","6530208.89","6.17234","45.82700"
"74242","80484","GRAND ANNECY","SJ164BIS","PI","100","100",NULL,"ROUTE DE FILLY","8.9","7.9","60","2023-04-18","OUI","01","946123.00","6530226.11","6.17107","45.82719"
"74242","80483","GRAND ANNECY","SJ166","PI","100","160",NULL,"IMPASSE DU VILLARET","6.9","5.7","60","2023-04-13","OUI","01","946214.62","6530016.99","6.17214","45.82528"
"74242","79221","GRAND ANNECY","SJ167","PI","100","100","1975-01-01","ALLEE DES EDELWEISS","5.1","3.6","60","2015-11-04","OUI","01","946324.85","6529909.12","6.17350","45.82427"
"74242","80511","GRAND ANNECY","SJ168","PI","65",NULL,"1965-01-01","ALLEE DES CEDRES","5","1","45","2023-04-13","OUI","05","946123.28","6530031.00","6.17097","45.82544"
"74242","67017","GRAND ANNECY","SJ169","PI","100",NULL,NULL,"ROUTE DE VILLARET","6.2","5.6","60","2023-04-13","OUI","01","946038.53","6529946.03","6.16984","45.82470"
"74242","80802","GRAND ANNECY","SJ16BIS","PI","100","100","1965-01-01","ROUTE DE LORNARD","5.7","2.9","60","2024-07-31","OUI","05","944476.22","6530440.11","6.14999","45.82971"
"74242","67343","GRAND ANNECY","SJ17","PI","100","125","2018-01-01","ROUTE DE MACHEVAZ","6","3.6","60","2024-07-31","OUI","01","944517.80","6530391.57","6.15050","45.82926"
"74242","67018","GRAND ANNECY","SJ171","PI","100","100",NULL,"ROUTE DE VILLARET","8.7","7","60","2023-04-13","OUI","05","945851.57","6529947.61","6.16743","45.82478"
"74242","67019","GRAND ANNECY","SJ172","PI","100","125","2017-03-01","ROUTE D ALBERTVILLE","5.4","3.6","60","2024-07-31","OUI","01","946868.39","6530607.25","6.18086","45.83035"
"74242","67020","GRAND ANNECY","SJ173","PI","100","125",NULL,"ROUTE D ALBERTVILLE","5.5","3.8","60","2024-07-31","OUI","01","946720.83","6530669.63","6.17899","45.83097"
"74242","80326","GRAND ANNECY","SJ173BIS","PI","100","100","1990-01-01","IMPASSE DES MARAIS","5.7","4.5","60","2024-07-31","OUI","01","946795.11","6530976.90","6.18011","45.83370"
"74242","81929","GRAND ANNECY","SJ174","PI","100","100","2000-01-01","IMPASSE DES MARAIS","5.6","4.4","60","2024-08-05","OUI","01","946690.36","6530963.00","6.17875","45.83362"
"74242","67021","GRAND ANNECY","SJ175","PI","100",NULL,"1965-01-01","IMPASSE DE LA TUILERIE","6.1","4.3","60","2024-08-01","OUI","01","946781.75","6531201.36","6.18005","45.83573"
"74242","79196","GRAND ANNECY","SJ176","PI","100","60","1965-01-01","CHEMIN DE LA TUILERIE","5.8","2.7","60","2024-08-01","OUI","01","946554.42","6531151.79","6.17710","45.83536"
"74242","67022","GRAND ANNECY","SJ177","PI","100",NULL,NULL,"ROUTE D ALBERTVILLE","5.3","1","50","2024-07-31","OUI","01","946551.36","6530706.30","6.17683","45.83136"
"74242","67023","GRAND ANNECY","SJ178","PI","65",NULL,NULL,"ROUTE D ALBERTVILLE","4.7","1","30","2014-10-10","OUI","01","946394.48","6530720.75","6.17482","45.83154"
"74242","80811","GRAND ANNECY","SJ179","PI","65","60","1965-01-01","ROUTE DE CHARAFINE","7.5","1.9","60","2024-07-31","OUI","01","944630.60","6530912.22","6.15222","45.83390"
"74242","6281744","GRAND ANNECY","SJ179BIS","PI","100","100","2010-11-24","ROUTE DE CHARAFINE","8.4","2.2","60","2024-08-01","OUI","05","944735.46","6530921.73","6.15357","45.83395"
"74242","67344","GRAND ANNECY","SJ18","PI","65","125","2012-06-14","ROUTE DE LA COTE","6.8","1.2","60","2024-08-01","OUI","01","944040.91","6530480.52","6.14440","45.83023"
"74242","74259","GRAND ANNECY","SJ180","PI","100",NULL,"1975-01-01","IMPASSE DES POMMIERS","8.6","1","59","2024-08-01","OUI","01","944873.21","6530904.96","6.15533","45.83375"
"74242","80812","GRAND ANNECY","SJ181","PI","100","100","2010-01-01","ROUTE D EPAGNY","7.4","4.1","60","2024-08-01","OUI","05","944498.38","6531028.71","6.15057","45.83500"
"74242","74260","GRAND ANNECY","SJ182","PI","100","100","2009-07-01","ROUTE DE TAVAN","4.5","3.9","60","2024-07-31","OUI","01","945742.36","6530844.16","6.16649","45.83289"
"74242","74261","GRAND ANNECY","SJ183","PI","100","100","1965-01-01","ROUTE DU VILLARD","5.5","3.8","60","2023-04-06","OUI","01","945692.64","6530572.16","6.16571","45.83046"
"74242","74263","GRAND ANNECY","SJ184","PI","100","100","2000-01-01","CLOS DE LA CHESNAIE","7.1","1","57","2023-04-14","OUI","01","944975.04","6530124.70","6.15624","45.82669"
"74242","74592","GRAND ANNECY","SJ185","PI","65","60","1965-01-01","ROUTE DES CHAPELLES","5.1","1","23","2024-08-05","OUI","01","944907.88","6531360.07","6.15602","45.83783"
"74242",NULL,"GRAND ANNECY","Sj188","BI","100","125","2023-11-01",NULL,NULL,NULL,NULL,NULL,"OUI","01","946204.89","6530976.64","6.17251","45.83391"
"74242",NULL,"GRAND ANNECY","SJ188","PI","100","125","2023-12-01",NULL,"5.2","4","60","2024-07-31","OUI","01","946204.89","6530976.64","6.17251","45.83391"
"74242","82819","GRAND ANNECY","SJ189","PI","100","100","1985-01-01","ROUTE DES GRANDS CHAMPS","7.7","4.4","60","2023-04-18","OUI","05","946139.07","6530433.35","6.17138","45.82905"
"74242","67345","GRAND ANNECY","SJ19","PI","100",NULL,NULL,"ROUTE DE LA COTE","5.2","1","54","2024-08-01","OUI","01","944084.31","6530713.28","6.14508","45.83231"
"74242","78921","GRAND ANNECY","SJ190","PI","100","100","2007-01-01","ROUTE DU LANFONNET","5.1","4.2","60","2024-07-31","OUI","01","946443.32","6530876.57","6.17553","45.83293"
"74242","108680","GRAND ANNECY","SJ190BIS","PI","100","100",NULL,"ROUTE DU LANFONNET","5.6","4.4","60","2024-07-31","OUI","01","946699.61","6530847.02","6.17881","45.83257"
"74242","78829","GRAND ANNECY","SJ191","PI","100","100","2007-01-01","IMPASSE DES MARAIS","5.4","4.4","60","2024-07-31","OUI","05","946601.94","6530896.17","6.17758","45.83305"
"74242","6281332","GRAND ANNECY","SJ191BIS","PI","100","100",NULL,"ROUTE DU LANFONNET","5.5","4.5","60","2024-07-31","OUI","01","946794.55","6530806.98","6.18001","45.83217"
"74242","80510","GRAND ANNECY","SJ192","PI","100","100","2009-01-01","IMPASSE DES MARAIS","5.7","4.1","60","2024-07-31","OUI","01","946789.91","6530720.30","6.17991","45.83140"
"74242","67346","GRAND ANNECY","SJ20","PI","65","60","1965-01-01","IMPASSE DE LA COTE","5.3","1","51","2024-08-01","OUI","01","944181.73","6530589.90","6.14627","45.83116"
"74242","80809","GRAND ANNECY","SJ21","PI","65",NULL,"1965-01-01","IMPASSE DE LA COTE","6.4","1","55","2024-08-01","OUI","01","944173.65","6530701.55","6.14623","45.83217"
"74242","83205","GRAND ANNECY","SJ22","PI","65","125","2012-06-14","ROUTE DE LA COTE","8.2","4.4","60","2024-08-01","OUI","01","944204.14","6530867.08","6.14670","45.83365"
"74242","6282669","GRAND ANNECY","SJ22BIS","PI","100","125","2021-09-15","ROUTE DE LA COTE","7.6","4.1","60","2024-08-01","OUI","01","944141.14","6530869.24","6.14589","45.83369"
"74242","80808","GRAND ANNECY","SJ23","PI","65","125","2012-06-14","ROUTE DE LA COTE","10.2","5.5","60","2024-08-01","OUI","01","944361.54","6530646.38","6.14862","45.83161"
"74242","82060","GRAND ANNECY","SJ24","PI","65","60","1980-01-01","ALLEE DES BLEUETS","10","1","43","2024-08-01","OUI","05","944256.99","6531039.79","6.14747","45.83518"
"74242","80810","GRAND ANNECY","SJ25","PI","100",NULL,NULL,"ALLEE DES CAMPANULES","10.2","1","39","2024-08-01","OUI","01","944301.83","6531030.53","6.14804","45.83509"
"74242","83357","GRAND ANNECY","SJ26","PI","65",NULL,NULL,"CHEMIN DU NOIRET","6.6","1","46","2023-04-06","OUI","01","944356.32","6529902.76","6.14817","45.82492"
"74242","67347","GRAND ANNECY","SJ27","PI","100","100","2010-01-01","ROUTE D EPAGNY","7.2","4.2","60","2024-08-01","OUI","05","944506.24","6530927.08","6.15062","45.83408"
"74242","67348","GRAND ANNECY","SJ28","PI","100","125",NULL,"ROUTE D EPAGNY","6.7","4.3","60","2024-07-31","OUI","01","944504.12","6530771.78","6.15052","45.83268"
"74242","67349","GRAND ANNECY","SJ29","PI","100","125",NULL,"ROUTE D EPAGNY","6.4","4.2","60","2024-07-31","OUI","01","944565.54","6530597.49","6.15122","45.83109"
"74242","67350","GRAND ANNECY","SJ30","PI","100","125",NULL,"ROUTE DE LA TIRE","6.5","4.5","60","2024-07-31","OUI","01","944629.04","6530362.45","6.15191","45.82896"
"74242","67351","GRAND ANNECY","SJ31","PI","100","100","1965-01-01","ROUTE DE CHEZ BESSON","5.3","2.4","60","2024-07-31","OUI","01","944462.67","6530226.97","6.14970","45.82780"
"74242","67352","GRAND ANNECY","SJ32","PI","100","125",NULL,"ROUTE D EPAGNY","7.7","5","60","2023-04-06","OUI","01","944627.18","6530179.82","6.15179","45.82731"
"74242","67353","GRAND ANNECY","SJ33","PI","100","100","1990-01-01","CLOS DE LA SCIERIE","7.5","5","60","2023-04-06","OUI","01","944682.32","6530211.64","6.15252","45.82758"
"74242","82061","GRAND ANNECY","SJ34","PI","100","100","1975-01-01","CHEMIN DU NOIRET","6.8","4.2","60","2023-04-06","OUI","01","944493.27","6530002.80","6.14998","45.82577"
"74242","80813","GRAND ANNECY","SJ35","PI","65","63","1965-01-01","ROUTE DE LA CHAPELLE DU PUY","8.7","1","25","2024-08-01","OUI","01","944685.43","6531059.59","6.15300","45.83521"
"74242","6281645","GRAND ANNECY","SJ36","PI","100","100",NULL,"ROUTE DE LA CHAPELLE DU PUY","4.3","1","43","2024-08-01","OUI","01","944805.00","6531098.76","6.15456","45.83552"
"74242","80870","GRAND ANNECY","SJ37","PI","100",NULL,"1965-01-01","ROUTE DE LA CHAPELLE DU PUY","4.2","2.5","60","2024-08-01","OUI","05","944914.17","6531111.19","6.15597","45.83559"
"74242","67592","GRAND ANNECY","SJ38","PI","100",NULL,"2017-11-15","ROUTE DE LA CHAPELLE DU PUY","4.8","3.5","60","2024-08-05","OUI","01","945027.97","6531271.72","6.15752","45.83699"
"74242","67593","GRAND ANNECY","SJ39","PI","100","100","2012-01-12","ROUTE DES CHAPELLES","4.6","3.8","60","2024-08-01","OUI","01","945251.81","6531111.80","6.16031","45.83547"
"74242","67594","GRAND ANNECY","SJ40","PI","100","100",NULL,"ROUTE DE LA TIRE","9.3","6.4","60","2024-08-01","OUI","01","945088.16","6530991.23","6.15815","45.83445"
"74242","78832","GRAND ANNECY","SJ41","PI","100","100","2000-01-01","ROUTE DES NOISETIERS","8.8","5.2","60","2024-07-31","OUI","01","945202.94","6530869.29","6.15956","45.83331"
"74242","81490","GRAND ANNECY","SJ41BIS","PI","100","100","2000-01-01","ROUTE DES VERNES","8.6","5.1","60","2024-07-31","OUI","01","945088.93","6530784.68","6.15805","45.83259"
"74242","67595","GRAND ANNECY","SJ42","PI","100","100","1980-01-01","ROUTE D EPAGNY","7","4.6","60","2024-07-31","OUI","01","944632.17","6530780.11","6.15217","45.83271"
"74242","67596","GRAND ANNECY","SJ43","PI","100","60","1975-01-01","IMPASSE DE LA TIRE","8.8","6.5","60","2024-07-31","OUI","01","944982.08","6530861.69","6.15671","45.83332"
"74242","80807","GRAND ANNECY","SJ44","PI","100","125","2020-08-05","ROUTE DE LA TIRE","8.5","6.2","60","2024-07-31","OUI","01","944886.96","6530756.46","6.15544","45.83241"
"74242","67667","GRAND ANNECY","SJ45","PI","100","100","1965-01-01","ROUTE DE LA VERPILLIERE","6.9","4.5","60","2024-07-31","OUI","01","944659.62","6530671.81","6.15247","45.83173"
"74242","67666","GRAND ANNECY","SJ46","PI","100","100",NULL,"ROUTE DE LA TIRE","8.3","4.8","60","2012-07-04","OUI","05","944778.01","6530568.18","6.15394","45.83075"
"74242","80642","GRAND ANNECY","SJ47","PI","100","100","2012-01-12","ROUTE D ANNECY","4.1","2.9","60","2024-08-01","OUI","01","945422.73","6531002.85","6.16246","45.83443"
"74242","82193","GRAND ANNECY","SJ48","PI","100","125","2021-09-01","ROUTE DE SALES","5.3","3.7","60","2024-08-05","OUI","01","945183.80","6531448.36","6.15961","45.83853"
"74242","6281656","GRAND ANNECY","SJ48BIS","PI","100","100","2006-01-01","ROUTE DE SALES","5.3","3.6","60","2024-08-05","OUI","05","945127.68","6531629.72","6.15898","45.84018"
"74242","67669","GRAND ANNECY","SJ50","PI","100","125","2023-12-12","ROUTE DE SALES",NULL,NULL,NULL,NULL,"OUI","01","945640.56","6531704.05","6.16562","45.84066"
"74242",NULL,"GRAND ANNECY","SJ51","PI","100","125","2023-12-12","ROUTE DE SALES","5.1","4","60","2024-08-05","OUI","10","945621.85","6531618.14","6.16534","45.83990"
"74242","79014","GRAND ANNECY","SJ52","PI","100","125","2014-09-09","ROUTE DU STADE","5.1","3.2","60","2024-08-05","OUI","01","945463.53","6531404.67","6.16319","45.83803"
"74242","80506","GRAND ANNECY","SJ53","PI","100","100","1965-01-01","ROUTE DU LAUDON","4.4","3.8","60","2024-08-01","OUI","01","945495.49","6531090.10","6.16344","45.83519"
"74242","67671","GRAND ANNECY","SJ54","PI","100","100","1975-01-01","ROUTE DU LAUDON","4.7","4.1","60","2024-08-01","OUI","05","945585.91","6531081.19","6.16460","45.83508"
"74242","80507","GRAND ANNECY","SJ55","PI","100",NULL,"1965-01-01","VOIE VERTE","4.7","4","60","2024-08-01","OUI","01","945613.54","6531144.98","6.16499","45.83564"
"74242","74591","GRAND ANNECY","SJ56","PI","80",NULL,"1965-01-01","ROUTE DU LAUDON","5","1","1","2024-08-05","OUI","01","945811.01","6531350.77","6.16764","45.83742"
"74242","6281418","GRAND ANNECY","SJ57","PI","100","125",NULL,"IMPASSE DU LAC","5.7","3.9","60","2024-08-01","OUI","01","946486.08","6531198.20","6.17625","45.83581"
"74242","67672","GRAND ANNECY","SJ58","PI","100",NULL,"1985-01-01","ROUTE DU LAUDON","5.6","4.7","60","2022-05-09","OUI","05","945976.35","6531600.39","6.16989","45.83961"
"74242","74527","GRAND ANNECY","SJ59","PI","100","100","1975-01-01","IMPASSE DES ECLAIREURS","6","4.4","60","2022-05-09","OUI","01","946135.68","6531981.83","6.17214","45.84298"
"74242","79194","GRAND ANNECY","SJ60","PI","100","100","1965-01-01","IMPASSE DES ECLAIREURS","5.3","3.9","60","2024-08-05","OUI","01","946173.98","6531877.71","6.17258","45.84203"
"74242","74526","GRAND ANNECY","SJ61","PI","100","125","2013-02-01","ROUTE DU PORT","5.1","4.2","60","2024-08-05","OUI","01","946267.92","6531891.37","6.17380","45.84212"
"74242","74589","GRAND ANNECY","SJ62","PI","100","125",NULL,"ROUTE DU PORT","5.4","4.5","60","2024-08-05","OUI","01","946187.78","6531739.48","6.17269","45.84078"
"74242","67673","GRAND ANNECY","SJ62BIS","PI","100","125",NULL,"ROUTE DU PORT","5.2","4.2","60","2024-08-05","OUI","01","946115.93","6531603.77","6.17169","45.83959"
